location_name,sex_name,cause_name,measure_name,age_id,age_name,rate_1990,rate_2023,absolute_change,relative_change_pct
Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),235,95+ years,6412.60305516534,8532.66999622389,2120.0669410585506,33.06094144328551
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),235,95+ years,818.63200958658,887.26817544018,68.6361658536,8.38425141575665
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),235,95+ years,5593.97104557874,7645.4018207837,2051.43077520496,36.67217363998214
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,235,95+ years,8507.30605713266,9079.47282528566,572.1667681529998,6.7255928529018405
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,235,95+ years,48.08538318029,46.19636716488,-1.8890160154100002,-3.928462020001744
Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,238,12-23 months,1.27608901960955,0.650493095961855,-0.625595923647695,-49.024473530781655
Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),238,12-23 months,113.053185311003,57.6418036011488,-55.411381709854204,-49.01355194674134
Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),238,12-23 months,0.01528751037,0.02014008754,0.0048525771700000005,31.74210222956009
Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),238,12-23 months,113.037897800629,57.6216635136076,-55.416234287021396,-49.02447353078166
Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,238,12-23 months,0.31144116358,0.40713792841,0.09569676483,30.727076578436407
Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,238,12-23 months,0.31562308976,0.44456158269,0.12893849293000004,40.85204698681739
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,238,12-23 months,1.27608901960955,0.650493095961855,-0.625595923647695,-49.024473530781655
Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),238,12-23 months,113.053185311003,57.6418036011488,-55.411381709854204,-49.01355194674134
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),238,12-23 months,0.01528751037,0.02014008754,0.0048525771700000005,31.74210222956009
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),238,12-23 months,113.037897800629,57.6216635136076,-55.416234287021396,-49.02447353078166
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,238,12-23 months,0.31144116358,0.40713792841,0.09569676483,30.727076578436407
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,238,12-23 months,0.31562308976,0.44456158269,0.12893849293000004,40.85204698681739
Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),238,12-23 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),238,12-23 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,238,12-23 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,238,12-23 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,388,1-5 months,8.57546271915816,4.38514010278401,-4.190322616374151,-48.864099274931114
Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),388,1-5 months,769.740333336177,393.614665985329,-376.12566735084795,-48.86396763446961
Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),388,1-5 months,0.00170618053,0.00188576051,1.7957998e-4,10.525262528930623
Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),388,1-5 months,769.738627155647,393.61278022482,-376.125846930827,-48.864099274931085
Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,388,1-5 months,0.03480958773,0.03835276676,0.003543179029999996,10.17874459612278
Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,388,1-5 months,0.14150902743,0.16610569311,0.02459666568000002,17.3816936818163
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,388,1-5 months,8.57546271915816,4.38514010278401,-4.190322616374151,-48.864099274931114
Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),388,1-5 months,769.740333336177,393.614665985329,-376.12566735084795,-48.86396763446961
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),388,1-5 months,0.00170618053,0.00188576051,1.7957998e-4,10.525262528930623
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),388,1-5 months,769.738627155647,393.61278022482,-376.125846930827,-48.864099274931085
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,388,1-5 months,0.03480958773,0.03835276676,0.003543179029999996,10.17874459612278
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,388,1-5 months,0.14150902743,0.16610569311,0.02459666568000002,17.3816936818163
Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),388,1-5 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),388,1-5 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,388,1-5 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,388,1-5 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,389,6-11 months,4.5771283023856,2.60010688245904,-1.9770214199265603,-43.19348922109385
Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),389,6-11 months,408.83250372872,232.247140002089,-176.585363726631,-43.19259406140659
Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),389,6-11 months,0.00565926314,0.00687453369,0.0012152705500000005,21.47400677325635
Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),389,6-11 months,408.826844465577,232.2402654684,-176.58657899717699,-43.19348922109382
Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,389,6-11 months,0.11536778701,0.13936959666,0.02400180965000001,20.804602629605395
Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,389,6-11 months,0.20784151394,0.27210589424,0.06426438029999998,30.919896165956494
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,389,6-11 months,4.5771283023856,2.60010688245904,-1.9770214199265603,-43.19348922109385
Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),389,6-11 months,408.83250372872,232.247140002089,-176.585363726631,-43.19259406140659
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),389,6-11 months,0.00565926314,0.00687453369,0.0012152705500000005,21.47400677325635
Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),389,6-11 months,408.826844465577,232.2402654684,-176.58657899717699,-43.19348922109382
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,389,6-11 months,0.11536778701,0.13936959666,0.02400180965000001,20.804602629605395
Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,389,6-11 months,0.20784151394,0.27210589424,0.06426438029999998,30.919896165956494
Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),389,6-11 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),389,6-11 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,389,6-11 months,0,0,0,NA
Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,389,6-11 months,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),2,0-6 days,4.72476526430104e-5,4.74257396466738e-5,1.7808700366339918e-7,0.376922436780025
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),2,0-6 days,4.724765e-5,4.742574e-5,1.780899999999968e-7,0.37692879963342474
Central Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,2,0-6 days,9.6458938e-4,9.6811158e-4,3.5222000000000118e-6,0.36515019479066435
Central Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,2,0-6 days,0.1011876028,0.10192274568,7.351428799999976e-4,0.726514770246145
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),2,0-6 days,4.72476526430104e-5,4.74257396466738e-5,1.7808700366339918e-7,0.376922436780025
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),2,0-6 days,4.724765e-5,4.742574e-5,1.780899999999968e-7,0.37692879963342474
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,2,0-6 days,9.6458938e-4,9.6811158e-4,3.5222000000000118e-6,0.36515019479066435
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,2,0-6 days,0.1011876028,0.10192274568,7.351428799999976e-4,0.726514770246145
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),2,0-6 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),2,0-6 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,2,0-6 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,2,0-6 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),3,7-27 days,2.4183095627886e-4,2.4628277250455e-4,4.451816225689971e-6,1.8408793870692497
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),3,7-27 days,2.4183096e-4,2.4628277e-4,4.4518100000000315e-6,1.8408767843455687
Central Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,3,7-27 days,0.00493665427,0.00502470479,8.805051999999976e-5,1.7836071797671105
Central Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,3,7-27 days,0.105939066,0.10961287816,0.003673812159999998,3.4678540209142517
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),3,7-27 days,2.4183095627886e-4,2.4628277250455e-4,4.451816225689971e-6,1.8408793870692497
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),3,7-27 days,2.4183096e-4,2.4628277e-4,4.4518100000000315e-6,1.8408767843455687
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,3,7-27 days,0.00493665427,0.00502470479,8.805051999999976e-5,1.7836071797671105
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,3,7-27 days,0.105939066,0.10961287816,0.003673812159999998,3.4678540209142517
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),3,7-27 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),3,7-27 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,3,7-27 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,3,7-27 days,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,6,5-9 years,1.51622465339128,0.673279461355966,-0.842945192035314,-55.5950063303569
Central Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),6,5-9 years,126.364929230354,56.2131934383005,-70.1517357920535,-55.515194143916325
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),6,5-9 years,0.19357499693,0.30405575932,0.11048076239000001,57.073880481554
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),6,5-9 years,126.171354233419,55.9091376789759,-70.26221655444309,-55.687930894723436
Central Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,6,5-9 years,3.9433956422,6.18158136599,2.2381857237899996,56.75782819857578
Central Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,6,5-9 years,0.828209662,1.5722932004,0.7440835384000001,89.8424121982774
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,6,5-9 years,1.51622465339128,0.673279461355966,-0.842945192035314,-55.5950063303569
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),6,5-9 years,126.364929230354,56.2131934383005,-70.1517357920535,-55.515194143916325
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),6,5-9 years,0.19357499693,0.30405575932,0.11048076239000001,57.073880481554
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),6,5-9 years,126.171354233419,55.9091376789759,-70.26221655444309,-55.687930894723436
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,6,5-9 years,3.9433956422,6.18158136599,2.2381857237899996,56.75782819857578
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,6,5-9 years,0.828209662,1.5722932004,0.7440835384000001,89.8424121982774
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),6,5-9 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),6,5-9 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,6,5-9 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,6,5-9 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,7,10-14 years,1.2955355490528,0.725364855092758,-0.5701706939600419,-44.01042444392272
Central Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),7,10-14 years,101.168178938015,56.9479091726817,-44.220269765333306,-43.70966269188925
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),7,10-14 years,0.41701681297,0.63870884551,0.22169203253999997,53.16141355575235
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),7,10-14 years,100.751162125047,56.3092003271707,-44.4419617978763,-44.11061953083707
Central Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,7,10-14 years,8.27017266081,13.21247416298,4.94230150217,59.760560085887505
Central Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,7,10-14 years,0.8418011568,1.3812248156,0.5394236588,64.07970034759163
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,7,10-14 years,1.2955355490528,0.725364855092758,-0.5701706939600419,-44.01042444392272
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),7,10-14 years,101.168178938015,56.9479091726817,-44.220269765333306,-43.70966269188925
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),7,10-14 years,0.41701681297,0.63870884551,0.22169203253999997,53.16141355575235
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),7,10-14 years,100.751162125047,56.3092003271707,-44.4419617978763,-44.11061953083707
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,7,10-14 years,8.27017266081,13.21247416298,4.94230150217,59.760560085887505
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,7,10-14 years,0.8418011568,1.3812248156,0.5394236588,64.07970034759163
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),7,10-14 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),7,10-14 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Prevalence,7,10-14 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Incidence,7,10-14 years,0,0,0,NA
Central Sub-Saharan Africa,Male,Diabetes mellitus,Deaths,8,15-19 years,3.9763991652532,3.53835208753908,-0.43804707771411966,-11.016174672348988
Central Sub-Saharan Africa,Male,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),8,15-19 years,355.651676487081,342.01624070907,-13.635435778010958,-3.833929847510864
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLDs (Years Lived with Disability),8,15-19 years,67.18299154365,85.26831326181,18.08532171815999,26.919494506894104
Central Sub-Saharan Africa,Male,Diabetes mellitus,YLLs (Years of Life Lost),8,15-19 years,288.468684943428,256.74792744725,-31.72075749617801,-10.996256838900486
Central Sub-Saharan Africa,Male,Diabetes mellitus,Prevalence,8,15-19 years,1303.31876062426,1650.92950778193,347.61074715766995,26.671199529973187
Central Sub-Saharan Africa,Male,Diabetes mellitus,Incidence,8,15-19 years,183.68655155149,264.06517167046,80.37862011897002,43.75857646630092
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Deaths,8,15-19 years,1.57026845715085,1.11822644520422,-0.45204201194662996,-28.78756239979696
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),8,15-19 years,114.540546488006,81.9999849834396,-32.5405615045664,-28.409644010187996
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLDs (Years Lived with Disability),8,15-19 years,0.62510681992,0.85891349173,0.23380667181000003,37.402674928410185
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,YLLs (Years of Life Lost),8,15-19 years,113.915439668086,81.1410714917066,-32.7743681763794,-28.770786709750386
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Prevalence,8,15-19 years,11.868630367,16.61777549584,4.74914512884,40.01426434211572
Central Sub-Saharan Africa,Male,Diabetes mellitus type 1,Incidence,8,15-19 years,0.6984892108,0.7129566492,0.014467438399999977,2.0712472256271486
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,Deaths,8,15-19 years,2.40613070810235,2.42012564233486,0.013994934232509859,0.5816364915415262
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),8,15-19 years,241.111129999075,260.01625572563,18.905125726555013,7.840834940563535
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLDs (Years Lived with Disability),8,15-19 years,66.55788472373,84.40939977008,17.851515046350002,26.82103723765934
Central Sub-Saharan Africa,Male,Diabetes mellitus type 2,YLLs (Years of Life Lost),8,15-19 years,174.553245275342,175.606855955543,1.0536106802010181,0.6036041773609169
