location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Male,Rate,911.999927509055,1101.08320596774,555.37665341238,659.660420052543,1416.49039528642,1636.37932846858,189.08327845868496,20.732817268432036
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Both,Rate,456.11298398977,564.42084577412,316.9643024957,387.28981002079,630.45846143988,766.2199897877,108.30786178435005,23.745840523316318
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Female,Rate,397.86992472195,492.20483284169,274.35715585123,336.63635827308,538.26851590688,663.32815257758,94.33490811974002,23.70998717373918
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus,Male,Rate,521.40738999751,649.99666418299,355.86809420824,446.51272498425,722.00985899246,884.05868881326,128.58927418548,24.661958509275085
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Both,Rate,1.17918011338,1.39267043427,0.66089650187,0.87108751744,1.94762834959,1.99934701888,0.21349032089000008,18.104979762425934
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Female,Rate,1.17064018506,1.39277992256,0.63593012477,0.84936199813,1.92353782658,2.09567063669,0.22213973750000005,18.975919358911675
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 1,Male,Rate,1.18942972303,1.39362137659,0.69582297155,0.89510498805,1.9274003017,1.96088639392,0.20419165356000013,17.16718941913056
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Both,Rate,454.93380387639,563.02817533985,316.08647440947,386.17483747829,629.02628889496,764.39560602527,108.09437146345999,23.76046153141662
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Female,Rate,396.69928453689,490.81205291914,273.40234583692,335.76170227895,536.31762218478,661.5650878525,94.11276838225001,23.723957176307486
Central Sub-Saharan Africa,YLDs (Years Lived with Disability),Diabetes mellitus type 2,Male,Rate,520.21796027448,648.60304280641,355.0967734075,445.50577210951,720.32169193642,882.32846371754,128.38508253193004,24.679094598000972
